public_metrics,edit_history_tweet_ids,text,created_at,id,referenced_tweets,entities,attachments,like_count,retweet_count
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1897991081809101094'],RT @nonfungibleyash: AI in Therapeutics Discovery with @seanwbren @Big_Pharmai @BeeARDai @Cerebrum_DAO @cryodao @DeryaTR_ @benjileibo @pump…,2025-03-07 12:41:51+00:00,1897991081809101094,"[{'type': 'retweeted', 'id': '1897761116035416373'}]","{'annotations': [{'start': 21, 'end': 22, 'probability': 0.5027, 'type': 'Organization', 'normalized_text': 'AI'}, {'start': 27, 'end': 48, 'probability': 0.7278, 'type': 'Other', 'normalized_text': 'Therapeutics Discovery'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'nonfungibleyash', 'id': '1483586209859633158'}, {'start': 55, 'end': 65, 'username': 'seanwbren', 'id': '18881656'}, {'start': 66, 'end': 78, 'username': 'Big_Pharmai', 'id': '1859443067356327936'}, {'start': 79, 'end': 88, 'username': 'BeeARDai', 'id': '1844430892137394176'}, {'start': 89, 'end': 102, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}, {'start': 103, 'end': 111, 'username': 'cryodao', 'id': '1567262957590945795'}, {'start': 112, 'end': 121, 'username': 'DeryaTR_', 'id': '1228098150012981249'}, {'start': 122, 'end': 133, 'username': 'benjileibo', 'id': '1157466195144138752'}]}",,0,5
"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1897686700014309634'],"RT @Degen_Radar: Bioscience is one of the key sectors driving #DeSci forward.

Let's explore the notable Bio DAOs launched on @bioprotocol…",2025-03-06 16:32:21+00:00,1897686700014309634,"[{'type': 'retweeted', 'id': '1897657438566064383'}]","{'annotations': [{'start': 63, 'end': 67, 'probability': 0.48, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 105, 'end': 112, 'probability': 0.6348, 'type': 'Other', 'normalized_text': 'Bio DAOs'}], 'hashtags': [{'start': 62, 'end': 68, 'tag': 'DeSci'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'Degen_Radar', 'id': '1358640864482889729'}, {'start': 126, 'end': 138, 'username': 'bioprotocol', 'id': '1531639904567971840'}]}",,0,10
"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1897294598759964944'],RT @Molecule_dao: Scientific progress is being held back by chronic underfunding of public goods &amp; inaccessible knowledge. @VitalikButerin…,2025-03-05 14:34:17+00:00,1897294598759964944,"[{'type': 'retweeted', 'id': '1897004940612268220'}]","{'mentions': [{'start': 3, 'end': 16, 'username': 'Molecule_dao', 'id': '981035585933627392'}, {'start': 127, 'end': 142, 'username': 'VitalikButerin', 'id': '295218901'}]}",,0,7
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 64}",['1896872659826425970'],"@hubermanlab Percepta® Brain Supplement, mainly focusing on Cat's Claw &amp; Oolong Tea",2025-03-04 10:37:38+00:00,1896872659826425970,"[{'type': 'replied_to', 'id': '1896689098624299323'}]","{'mentions': [{'start': 0, 'end': 12, 'username': 'hubermanlab', 'id': '4416456732'}]}",,0,0
"{'retweet_count': 458, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1896872381534322904'],"RT @hubermanlab: I get many questions about supplements. I have a ton (35 years) of experience with these: good, bad &amp; all the in between.…",2025-03-04 10:36:32+00:00,1896872381534322904,"[{'type': 'retweeted', 'id': '1896689098624299323'}]","{'mentions': [{'start': 3, 'end': 15, 'username': 'hubermanlab', 'id': '4416456732'}]}",,0,458
"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1896871836622917833'],"RT @NeuroscienceNew: Sleep Brain Waves Linked to Consciousness in Coma

A new study reveals that sleep spindles—bursts of brain activity du…",2025-03-04 10:34:22+00:00,1896871836622917833,"[{'type': 'retweeted', 'id': '1896682415017410622'}]","{'annotations': [{'start': 66, 'end': 69, 'probability': 0.6965, 'type': 'Place', 'normalized_text': 'Coma'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'NeuroscienceNew', 'id': '32302688'}]}",,0,22
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 21, 'quote_count': 1, 'bookmark_count': 2, 'impression_count': 865}",['1896204231893475433'],"A great read on DeSci, thanks for sharing! 🧠 https://t.co/MTV5Pch9Sd",2025-03-02 14:21:33+00:00,1896204231893475433,"[{'type': 'quoted', 'id': '1895806907375632740'}]","{'annotations': [{'start': 16, 'end': 20, 'probability': 0.5312, 'type': 'Other', 'normalized_text': 'DeSci'}], 'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/MTV5Pch9Sd', 'expanded_url': 'https://twitter.com/100y_eth/status/1895806907375632740', 'display_url': 'x.com/100y_eth/statu…'}]}",,21,2
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1896204074321953236'],RT @melnykowycz: Wowww our Critical Research Infrastructure needs DeSci and decentralization ASAP. @bioprotocol https://t.co/COhdh1OqMK,2025-03-02 14:20:55+00:00,1896204074321953236,"[{'type': 'retweeted', 'id': '1896165457826283984'}]","{'annotations': [{'start': 66, 'end': 70, 'probability': 0.7192, 'type': 'Other', 'normalized_text': 'DeSci'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/COhdh1OqMK', 'expanded_url': 'https://x.com/melnykowycz/status/1896165457826283984/photo/1', 'display_url': 'pic.x.com/COhdh1OqMK', 'media_key': '3_1896165452990107648'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'melnykowycz', 'id': '16837215'}, {'start': 99, 'end': 111, 'username': 'bioprotocol', 'id': '1531639904567971840'}]}","{'media_source_tweet_id': ['1896165457826283984'], 'media_keys': ['3_1896165452990107648']}",0,5
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1895484024258429028'],RT @bmagierski: Pregame at the Accelerate BrainHealth conference @BrainHealth introducing @xponetiq today!  https://t.co/l6EoJ96c7j https:/…,2025-02-28 14:39:42+00:00,1895484024258429028,"[{'type': 'retweeted', 'id': '1895153172252955045'}]","{'annotations': [{'start': 31, 'end': 52, 'probability': 0.7786, 'type': 'Other', 'normalized_text': 'Accelerate BrainHealth'}], 'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/l6EoJ96c7j', 'expanded_url': 'https://centerforbrainhealth.org/events/brainhealth-week/performance-accelerator', 'display_url': 'centerforbrainhealth.org/events/brainhe…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1895153174001889280/Xw-9v3Mi?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1895153174001889280/Xw-9v3Mi?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Accelerate! Breakthroughs in Brain Performance', 'description': 'At the second annual Brain³ Summit, an interactive, invitation-only convening, changemakers and visionaries will explore how principles of neuroscience can help deliver and optimize peak performance, gaining actionable insights for themselves and the organizations they lead.', 'unwound_url': 'https://centerforbrainhealth.org/events/brainhealth-week/performance-accelerator'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'bmagierski', 'id': '6492452'}, {'start': 65, 'end': 77, 'username': 'BrainHealth', 'id': '159516744'}, {'start': 90, 'end': 99, 'username': 'xponetiq', 'id': '1815382415516282880'}]}",,0,3
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 487}",['1895153972471832990'],Partner @xponetiq introducing their app and vision for #brainfitness and #brainhealth today @BrainHealth at the University of Texas at Dallas Center for BrainHealth®! https://t.co/VT0J02d99k,2025-02-27 16:48:11+00:00,1895153972471832990,"[{'type': 'quoted', 'id': '1895153172252955045'}]","{'annotations': [{'start': 112, 'end': 130, 'probability': 0.9296, 'type': 'Organization', 'normalized_text': 'University of Texas'}, {'start': 135, 'end': 147, 'probability': 0.6172, 'type': 'Place', 'normalized_text': 'Dallas Center'}, {'start': 153, 'end': 164, 'probability': 0.4213, 'type': 'Organization', 'normalized_text': 'BrainHealth®'}], 'hashtags': [{'start': 55, 'end': 68, 'tag': 'brainfitness'}, {'start': 73, 'end': 85, 'tag': 'brainhealth'}], 'urls': [{'start': 167, 'end': 190, 'url': 'https://t.co/VT0J02d99k', 'expanded_url': 'https://twitter.com/bmagierski/status/1895153172252955045', 'display_url': 'x.com/bmagierski/sta…'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'xponetiq', 'id': '1815382415516282880'}, {'start': 92, 'end': 104, 'username': 'BrainHealth', 'id': '159516744'}]}",,7,2
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 13, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 577}",['1894870655985717501'],Exciting news from our partner @xponetiq ! https://t.co/6khU1pchB1,2025-02-26 22:02:24+00:00,1894870655985717501,"[{'type': 'quoted', 'id': '1894870359561904160'}]","{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/6khU1pchB1', 'expanded_url': 'https://twitter.com/bmagierski/status/1894870359561904160', 'display_url': 'x.com/bmagierski/sta…'}], 'mentions': [{'start': 31, 'end': 40, 'username': 'xponetiq', 'id': '1815382415516282880'}]}",,13,2
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 581}",['1894706767759569218'],@Nature It's time to join DeSci and explore the future of research and science. 🧠,2025-02-26 11:11:10+00:00,1894706767759569218,"[{'type': 'replied_to', 'id': '1894140024863486239'}]","{'annotations': [{'start': 26, 'end': 30, 'probability': 0.5619, 'type': 'Other', 'normalized_text': 'DeSci'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'Nature', 'id': '15862891'}]}",,1,0
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1894515168014377194'],"RT @Molecule_dao: Since its pilot launch, PoI has already been put to work:
🔹 @Cerebrum_DAO &amp; Fission Pharma - minted their first IP-NFT fr…",2025-02-25 22:29:49+00:00,1894515168014377194,"[{'type': 'retweeted', 'id': '1894418134993613101'}]","{'annotations': [{'start': 42, 'end': 44, 'probability': 0.4042, 'type': 'Other', 'normalized_text': 'PoI'}, {'start': 98, 'end': 111, 'probability': 0.7267, 'type': 'Other', 'normalized_text': 'Fission Pharma'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'Molecule_dao', 'id': '981035585933627392'}, {'start': 78, 'end': 91, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}]}",,0,2
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 730}",['1893972294038442202'],Building non-stop 🧱🧠 @melnykowycz @bioprotocol https://t.co/5gIxzWkSPH,2025-02-24 10:32:37+00:00,1893972294038442202,"[{'type': 'quoted', 'id': '1893782289911288237'}]","{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/5gIxzWkSPH', 'expanded_url': 'https://twitter.com/melnykowycz/status/1893782289911288237', 'display_url': 'x.com/melnykowycz/st…'}], 'mentions': [{'start': 21, 'end': 33, 'username': 'melnykowycz', 'id': '16837215'}, {'start': 34, 'end': 46, 'username': 'bioprotocol', 'id': '1531639904567971840'}]}",,11,0
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1893662779376062804'],RT @melnykowycz: I'm not at ETHDenver this weekend but I'm building DeSci. Today we're working on an Agentic System design to accelerate ou…,2025-02-23 14:02:43+00:00,1893662779376062804,"[{'type': 'retweeted', 'id': '1893342032195678685'}]","{'annotations': [{'start': 28, 'end': 36, 'probability': 0.7887, 'type': 'Other', 'normalized_text': 'ETHDenver'}, {'start': 68, 'end': 72, 'probability': 0.6593, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 101, 'end': 114, 'probability': 0.5445, 'type': 'Other', 'normalized_text': 'Agentic System'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'melnykowycz', 'id': '16837215'}]}",,0,5
"{'retweet_count': 0, 'reply_count': 5, 'like_count': 22, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 734}",['1892886723547328979'],gm to all the DeSci builders around the world 🧠,2025-02-21 10:38:57+00:00,1892886723547328979,,"{'annotations': [{'start': 14, 'end': 18, 'probability': 0.5602, 'type': 'Other', 'normalized_text': 'DeSci'}]}",,22,0
"{'retweet_count': 43, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1892699416189927856'],"RT @NeuroscienceNew: Nanoparticles Deliver mRNA to the Brain, Bypassing Blood-Brain Barrier

Researchers have developed a lipid nanoparticl…",2025-02-20 22:14:40+00:00,1892699416189927856,"[{'type': 'retweeted', 'id': '1891963262079729859'}]","{'mentions': [{'start': 3, 'end': 19, 'username': 'NeuroscienceNew', 'id': '32302688'}]}",,0,43
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 15, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 972}",['1891759309802942822'],"Looking forward to a productive talk about AI and DeSci, paving out the way towards innovation in 2025 🧠 https://t.co/7CWVN88mKU",2025-02-18 07:59:01+00:00,1891759309802942822,"[{'type': 'quoted', 'id': '1891740714742206532'}]","{'annotations': [{'start': 43, 'end': 44, 'probability': 0.6752, 'type': 'Organization', 'normalized_text': 'AI'}, {'start': 50, 'end': 54, 'probability': 0.5716, 'type': 'Other', 'normalized_text': 'DeSci'}], 'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/7CWVN88mKU', 'expanded_url': 'https://twitter.com/Purer_Air/status/1891740714742206532', 'display_url': 'x.com/Purer_Air/stat…'}]}",,15,0
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 17, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 785}",['1891449928557240400'],Love to see this! More education and awareness around DeSci is mandatory. Let's keep up the good work. 🧠 https://t.co/ryHV7E7X5y,2025-02-17 11:29:39+00:00,1891449928557240400,"[{'type': 'quoted', 'id': '1891436435535732807'}]","{'annotations': [{'start': 54, 'end': 58, 'probability': 0.408, 'type': 'Person', 'normalized_text': 'DeSci'}], 'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/ryHV7E7X5y', 'expanded_url': 'https://twitter.com/Molecule_dao/status/1891436435535732807', 'display_url': 'x.com/Molecule_dao/s…'}]}",,17,2
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 14, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 860}",['1891431827140739493'],"We see you interested in DeSci @hubermanlab we are focused on Neuroscience at Cerebrum DAO. Lots of work being done, we already funded over 5 researches with many more in the pipeline. https://t.co/Nm4RZQYOrx",2025-02-17 10:17:43+00:00,1891431827140739493,"[{'type': 'quoted', 'id': '1890046593774268442'}]","{'annotations': [{'start': 25, 'end': 29, 'probability': 0.5789, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 78, 'end': 89, 'probability': 0.5767, 'type': 'Other', 'normalized_text': 'Cerebrum DAO'}], 'urls': [{'start': 185, 'end': 208, 'url': 'https://t.co/Nm4RZQYOrx', 'expanded_url': 'https://twitter.com/AndrewHemingway/status/1890046593774268442', 'display_url': 'x.com/AndrewHemingwa…'}], 'mentions': [{'start': 31, 'end': 43, 'username': 'hubermanlab', 'id': '4416456732'}]}",,14,4
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1890346551983161843'],RT @melnykowycz: My DeSci thinking experiment for the day: how can AI Agent systems combined with organoid automation accelerate drug devel…,2025-02-14 10:25:13+00:00,1890346551983161843,"[{'type': 'retweeted', 'id': '1890060651927883789'}]","{'annotations': [{'start': 20, 'end': 24, 'probability': 0.633, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 67, 'end': 68, 'probability': 0.4849, 'type': 'Other', 'normalized_text': 'AI'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'melnykowycz', 'id': '16837215'}]}",,0,5
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1889927674078044190'],"RT @AdamDraper: I had a realization while speaking with @Cerebrum_DAO  that DeSci DAOs are pretty much VC funds for IP. 

So incentives ali…",2025-02-13 06:40:45+00:00,1889927674078044190,"[{'type': 'retweeted', 'id': '1889827070886420791'}]","{'annotations': [{'start': 76, 'end': 85, 'probability': 0.6657, 'type': 'Other', 'normalized_text': 'DeSci DAOs'}, {'start': 116, 'end': 117, 'probability': 0.5283, 'type': 'Other', 'normalized_text': 'IP'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'AdamDraper', 'id': '34055382'}, {'start': 56, 'end': 69, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}]}",,0,6
"{'retweet_count': 7, 'reply_count': 4, 'like_count': 22, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 884}",['1889658910006452630'],"Did you know that by 2050, Alzheimer's cases are projected to increase by 400%, with an estimated economic impact of $1.2 trillion in the USA alone?

Cerebrum DAO is committed to reversing this trend by funding innovative neuroscience research.

Discover our mission at https://t.co/6v1ce6nD9u",2025-02-12 12:52:46+00:00,1889658910006452630,,"{'annotations': [{'start': 27, 'end': 37, 'probability': 0.7159, 'type': 'Other', 'normalized_text': ""Alzheimer's""}, {'start': 138, 'end': 140, 'probability': 0.9802, 'type': 'Place', 'normalized_text': 'USA'}, {'start': 150, 'end': 161, 'probability': 0.5, 'type': 'Other', 'normalized_text': 'Cerebrum DAO'}], 'urls': [{'start': 270, 'end': 293, 'url': 'https://t.co/6v1ce6nD9u', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1889658910006452630/photo/1', 'display_url': 'pic.x.com/6v1ce6nD9u', 'media_key': '3_1889658814174998528'}]}",{'media_keys': ['3_1889658814174998528']},22,7
"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1889351678777848106'],"RT @zacxbt: DeSci is in the ""innovators"" phase (pre-early) https://t.co/l8tNnqXox6",2025-02-11 16:31:57+00:00,1889351678777848106,"[{'type': 'retweeted', 'id': '1888973905110413490'}]","{'mentions': [{'start': 3, 'end': 10, 'username': 'zacxbt', 'id': '886765719391789057'}], 'annotations': [{'start': 12, 'end': 16, 'probability': 0.5896, 'type': 'Other', 'normalized_text': 'DeSci'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/l8tNnqXox6', 'expanded_url': 'https://x.com/zacxbt/status/1888973905110413490/photo/1', 'display_url': 'pic.x.com/l8tNnqXox6', 'media_key': '3_1888973780233396224'}]}","{'media_keys': ['3_1888973780233396224'], 'media_source_tweet_id': ['1888973905110413490']}",0,30
